[Header]
Application Name	LabSolutions
Version	5.99
Data File Name	D:\shaun\Data\20220912\HLx-purified001.lcd
Output Date	26/09/2022
Output Time	17:22:17

[File Information]
Type	Data File
Generated	13/09/2022 18:10:05
Generated by	System Administrator
Modified	26/09/2022 17:21:11
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	13/09/2022 18:10:32
Sample Type	0:Unknown
Level	0
Sample Name	
Sample ID	
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	3
Injection Volume	5

[Original Files]
Data File	D:\shaun\Data\20220912\HLx-purified001.lcd
Method File	D:\shaun\Method\Analysis_05to80_60deg_200720.lcm
Batch File	D:\shaun\Batch\20220913.lcb
Report Format File	D:\shaun\Data\shaun-report.lsr

[File Description]


[Configuration]
Instrument Name	UPLC
Instrument #	2
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	2

[Peak Table(PDA-Ch1)]
# of Peaks	3
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
6.61200	43751
6.61600	43742
6.62000	43752
6.62400	43761
6.62800	43772
6.63200	43788
6.63600	43798
6.64000	43789
6.64400	43772
6.64800	43758
6.65200	43756
6.65600	43762
6.66000	43778
6.66400	43791
6.66800	43809
6.67200	43847
6.67600	43862
6.68000	43863
6.68400	43865
6.68800	43875
6.69200	43908
6.69600	43961
6.70000	44016
6.70400	44050
6.70800	44094
6.71200	44135
6.71600	44155
6.72000	44174
6.72400	44196
6.72800	44232
6.73200	44269
6.73600	44318
6.74000	44369
6.74400	44409
6.74800	44459
6.75200	44522
6.75600	44573
6.76000	44615
6.76400	44659
6.76800	44696
6.77200	44728
6.77600	44763
6.78000	44809
6.78400	44878
6.78800	44987
6.79200	45156
6.79600	45403
6.80000	45735
6.80400	46133
6.80800	46580
6.81200	47050
6.81600	47496
6.82000	47887
6.82400	48178
6.82800	48328
6.83200	48290
6.83600	48080
6.84000	47752
6.84400	47363
6.84800	46969
6.85200	46590
6.85600	46260
6.86000	45993
6.86400	45785
6.86800	45644
6.87200	45551
6.87600	45488
6.88000	45446
6.88400	45428
6.88800	45420
6.89200	45415
6.89600	45426
6.90000	45436
6.90400	45448
6.90800	45456
6.91200	45464
6.91600	45450
6.92000	45412
6.92400	45373
6.92800	45337
6.93200	45277
6.93600	45203
6.94000	45139
6.94400	45077
6.94800	45048
6.95200	45024
6.95600	44982
6.96000	44950
6.96400	44937
6.96800	44944
6.97200	44991
6.97600	45038
6.98000	45081
6.98400	45133
6.98800	45187
6.99200	45267
6.99600	45354
7.00000	45430
7.00400	45467
7.00800	45482
7.01200	45513
7.01600	45528
7.02000	45552
7.02400	45592
7.02800	45613
7.03200	45633
7.03600	45661
7.04000	45683
7.04400	45714
7.04800	45753
7.05200	45759
7.05600	45741
7.06000	45734
7.06400	45731
7.06800	45737
7.07200	45720
7.07600	45700
7.08000	45709
7.08400	45712
7.08800	45720
7.09200	45719
7.09600	45715
7.10000	45730
7.10400	45755
7.10800	45767
7.11200	45765
7.11600	45761
7.12000	45760
7.12400	45775
7.12800	45802
7.13200	45819
7.13600	45826
7.14000	45828
7.14400	45811
7.14800	45809
7.15200	45829
7.15600	45839
7.16000	45849
7.16400	45836
7.16800	45824
7.17200	45831
7.17600	45837
7.18000	45835
7.18400	45832
7.18800	45823
7.19200	45789
7.19600	45753
7.20000	45735
7.20400	45713
7.20800	45688
7.21200	45675
7.21600	45675
7.22000	45672
7.22400	45653
7.22800	45638
7.23200	45624
7.23600	45615
7.24000	45608
7.24400	45601
7.24800	45565
7.25200	45515
7.25600	45496
7.26000	45500
7.26400	45521
7.26800	45555
7.27200	45580
7.27600	45592
7.28000	45628
7.28400	45661
7.28800	45682
7.29200	45697
7.29600	45715
7.30000	45742
7.30400	45763
7.30800	45781
7.31200	45804
7.31600	45853
7.32000	45901
7.32400	45925
7.32800	45934
7.33200	45944
7.33600	45945
7.34000	45937
7.34400	45944
7.34800	45956
7.35200	45930
7.35600	45851
7.36000	45731
7.36400	45583
7.36800	45426
7.37200	45282
7.37600	45169
7.38000	45103
7.38400	45086
7.38800	45103
7.39200	45159
7.39600	45249
7.40000	45356
7.40400	45455
7.40800	45534
7.41200	45576
7.41600	45604
7.42000	45641
7.42400	45661
7.42800	45661
7.43200	45665
7.43600	45679
7.44000	45692
7.44400	45709
7.44800	45713
7.45200	45714
7.45600	45734
7.46000	45765
7.46400	45795
7.46800	45802
7.47200	45793
7.47600	45804
7.48000	45813
7.48400	45817
7.48800	45834
7.49200	45858
7.49600	45889
7.50000	45913
7.50400	45935
7.50800	45959
7.51200	45973
7.51600	45998
7.52000	46027
7.52400	46048
7.52800	46062
7.53200	46067
7.53600	46068
7.54000	46090
7.54400	46145
7.54800	46205
7.55200	46279
7.55600	46364
7.56000	46432
7.56400	46504
7.56800	46597
7.57200	46696
7.57600	46803
7.58000	46900
7.58400	47004
7.58800	47125
7.59200	47243
7.59600	47358
7.60000	47454
7.60400	47543
7.60800	47643
7.61200	47740
7.61600	47828
7.62000	47894
7.62400	47941
7.62800	47986
7.63200	48018
7.63600	48044
7.64000	48069
7.64400	48062
7.64800	48045
7.65200	48035
7.65600	48014
7.66000	47987
7.66400	47947
7.66800	47891
7.67200	47812
7.67600	47727
7.68000	47649
7.68400	47552
7.68800	47436
7.69200	47309
7.69600	47173
7.70000	47033
7.70400	46902
7.70800	46771
7.71200	46652
7.71600	46540
7.72000	46408
7.72400	46270
7.72800	46149
7.73200	46043
7.73600	45928
7.74000	45795
7.74400	45669
7.74800	45554
7.75200	45439
7.75600	45335
7.76000	45266
7.76400	45200
7.76800	45119
7.77200	45060
7.77600	45024
7.78000	45001
7.78400	44997
7.78800	45005
7.79200	44993
7.79600	44971
7.80000	44957
7.80400	44953
7.80800	44950
7.81200	44951
7.81600	44969
7.82000	44984
7.82400	45010
7.82800	45036
7.83200	45040
7.83600	45049
7.84000	45070
7.84400	45077
7.84800	45075
7.85200	45077
7.85600	45082
7.86000	45113
7.86400	45167
7.86800	45204
7.87200	45230
7.87600	45274
7.88000	45322
7.88400	45364
7.88800	45437
7.89200	45523
7.89600	45567
7.90000	45587
7.90400	45602
7.90800	45606
7.91200	45610
7.91600	45621
7.92000	45647
7.92400	45678
7.92800	45707
7.93200	45744
7.93600	45782
7.94000	45827
7.94400	45863
7.94800	45865
7.95200	45876
7.95600	45899
7.96000	45899
7.96400	45882
7.96800	45870
7.97200	45874
7.97600	45890
7.98000	45898
7.98400	45919
7.98800	45959
7.99200	45983
7.99600	45987
8.00000	45983
8.00400	45975
8.00800	45969
8.01200	45975
8.01600	45975
8.02000	45972
8.02400	45967
8.02800	45956
8.03200	45952
8.03600	45969
8.04000	45994
8.04400	46004
8.04800	46010
8.05200	46012
8.05600	46002
8.06000	46009
8.06400	46021
8.06800	46016
8.07200	46024
8.07600	46032
8.08000	46042
8.08400	46058
8.08800	46080
8.09200	46112
8.09600	46141
8.10000	46191
8.10400	46240
8.10800	46257
8.11200	46268
8.11600	46305
8.12000	46321
8.12400	46321
8.12800	46330
8.13200	46331
8.13600	46333
8.14000	46319
8.14400	46303
8.14800	46296
8.15200	46278
8.15600	46258
8.16000	46207
8.16400	46136
8.16800	46091
8.17200	46052
8.17600	46006
8.18000	45972
8.18400	45967
8.18800	45977
8.19200	45994
8.19600	46038
8.20000	46083
8.20400	46103
8.20800	46123
8.21200	46151
8.21600	46174
8.22000	46190
8.22400	46234
8.22800	46282
8.23200	46299
8.23600	46320
8.24000	46337
8.24400	46331
8.24800	46320
8.25200	46305
8.25600	46283
8.26000	46276
8.26400	46268
8.26800	46249
8.27200	46225
8.27600	46207
8.28000	46214
8.28400	46224
8.28800	46232
8.29200	46250
8.29600	46251
8.30000	46253
8.30400	46249
8.30800	46256
8.31200	46278
8.31600	46296
8.32000	46327
8.32400	46366
8.32800	46396
8.33200	46424
8.33600	46465
8.34000	46506
8.34400	46546
8.34800	46568
8.35200	46583
8.35600	46623
8.36000	46671
8.36400	46696
8.36800	46710
8.37200	46739
8.37600	46766
8.38000	46780
8.38400	46799
8.38800	46823
8.39200	46836
8.39600	46852
8.40000	46893
8.40400	46932
8.40800	46979
8.41200	47060
8.41600	47168
8.42000	47275
8.42400	47368
8.42800	47409
8.43200	47379
8.43600	47319
8.44000	47226
8.44400	47106
8.44800	47005
8.45200	46926
8.45600	46867
8.46000	46812
8.46400	46751
8.46800	46679
8.47200	46590
8.47600	46494
8.48000	46427
8.48400	46378
8.48800	46312
8.49200	46262
8.49600	46233
8.50000	46217
8.50400	46206
8.50800	46223
8.51200	46255
8.51600	46281
8.52000	46310
8.52400	46348
8.52800	46388
8.53200	46400
8.53600	46410
8.54000	46428
8.54400	46454
8.54800	46490
8.55200	46516
8.55600	46526
8.56000	46553
8.56400	46587
8.56800	46606
8.57200	46644
8.57600	46672
8.58000	46687
8.58400	46716
8.58800	46733
8.59200	46733
8.59600	46722
8.60000	46712
8.60400	46699
8.60800	46683
8.61200	46673
8.61600	46647
8.62000	46624
8.62400	46606
8.62800	46558
8.63200	46522
8.63600	46516
8.64000	46516
8.64400	46516
8.64800	46495
8.65200	46493
8.65600	46501
8.66000	46496
8.66400	46528
8.66800	46576
8.67200	46593
8.67600	46596
8.68000	46590
8.68400	46574
8.68800	46579
8.69200	46601
8.69600	46615
8.70000	46627
8.70400	46654
8.70800	46689
8.71200	46701
8.71600	46696
8.72000	46700
8.72400	46703
8.72800	46674
8.73200	46651
8.73600	46658
8.74000	46671
8.74400	46691
8.74800	46720
8.75200	46772
8.75600	46808
8.76000	46802
8.76400	46814
8.76800	46828
8.77200	46809
8.77600	46794
8.78000	46792
8.78400	46795
8.78800	46784
8.79200	46799
8.79600	46840
8.80000	46878
8.80400	46902
8.80800	46893
8.81200	46876
8.81600	46865
8.82000	46866
8.82400	46889
8.82800	46910
8.83200	46908
8.83600	46907
8.84000	46932
8.84400	46964
8.84800	46972
8.85200	46957
8.85600	46951
8.86000	46963
8.86400	46967
8.86800	46975
8.87200	47008
8.87600	47040
8.88000	47065
8.88400	47107
8.88800	47155
8.89200	47182
8.89600	47169
8.90000	47124
8.90400	47095
8.90800	47110
8.91200	47157
8.91600	47202
8.92000	47221
8.92400	47261
8.92800	47301
8.93200	47372
8.93600	47458
8.94000	47504
8.94400	47562
8.94800	47616
8.95200	47673
8.95600	47709
8.96000	47722
8.96400	47733
8.96800	47715
8.97200	47670
8.97600	47625
8.98000	47577
8.98400	47519
8.98800	47447
8.99200	47352
8.99600	47257
9.00000	47196
9.00400	47165
9.00800	47160
9.01200	47185
9.01600	47221
9.02000	47273
9.02400	47321
9.02800	47395
9.03200	47518
9.03600	47736
9.04000	48172
9.04400	48866
9.04800	49792
9.05200	50818
9.05600	51703
9.06000	52248
9.06400	52358
9.06800	52092
9.07200	51602
9.07600	51030
9.08000	50477
9.08400	50017
9.08800	49676
9.09200	49435
9.09600	49262
9.10000	49144
9.10400	49048
9.10800	48964
9.11200	48914
9.11600	48858
9.12000	48827
9.12400	48821
9.12800	48848
9.13200	48901
9.13600	48927
9.14000	48954
9.14400	48991
9.14800	49022
9.15200	49084
9.15600	49207
9.16000	49355
9.16400	49497
9.16800	49607
9.17200	49671
9.17600	49676
9.18000	49627
9.18400	49593
9.18800	49588
9.19200	49620
9.19600	49708
9.20000	49807
9.20400	49907
9.20800	50024
9.21200	50189
9.21600	50419
9.22000	50673
9.22400	50930
9.22800	51154
9.23200	51300
9.23600	51396
9.24000	51479
9.24400	51567
9.24800	51676
9.25200	51810
9.25600	51970
9.26000	52159
9.26400	52376
9.26800	52639
9.27200	52933
9.27600	53265
9.28000	53626
9.28400	54000
9.28800	54331
9.29200	54604
9.29600	54914
9.30000	55368
9.30400	56038
9.30800	56880
9.31200	57716
9.31600	58348
9.32000	58694
9.32400	58859
9.32800	59187
9.33200	60042
9.33600	61563
9.34000	63583
9.34400	65703
9.34800	67461
9.35200	68553
9.35600	68985
9.36000	68949
9.36400	68611
9.36800	68064
9.37200	67342
9.37600	66387
9.38000	65220
9.38400	63978
9.38800	62843
9.39200	62009
9.39600	61654
9.40000	61909
9.40400	62809
9.40800	64229
9.41200	65825
9.41600	67176
9.42000	67942
9.42400	67964
9.42800	67338
9.43200	66350
9.43600	65321
9.44000	64513
9.44400	64019
9.44800	63801
9.45200	63819
9.45600	64110
9.46000	64736
9.46400	65722
9.46800	67071
9.47200	68624
9.47600	70094
9.48000	71222
9.48400	71792
9.48800	71815
9.49200	71542
9.49600	71230
9.50000	71022
9.50400	70965
9.50800	71113
9.51200	71564
9.51600	72533
9.52000	74213
9.52400	76617
9.52800	79449
9.53200	82151
9.53600	84138
9.54000	84931
9.54400	84415
9.54800	82884
9.55200	80821
9.55600	78650
9.56000	76654
9.56400	74996
9.56800	73703
9.57200	72729
9.57600	72014
9.58000	71508
9.58400	71141
9.58800	70854
9.59200	70589
9.59600	70309
9.60000	70089
9.60400	69993
9.60800	70027
9.61200	70184
9.61600	70420
9.62000	70688
9.62400	70963
9.62800	71247
9.63200	71668
9.63600	72365
9.64000	73419
9.64400	74816
9.64800	76350
9.65200	77721
9.65600	78640
9.66000	78936
9.66400	78643
9.66800	77948
9.67200	77107
9.67600	76327
9.68000	75708
9.68400	75313
9.68800	75187
9.69200	75375
9.69600	75918
9.70000	76743
9.70400	77712
9.70800	78616
9.71200	79346
9.71600	80001
9.72000	80771
9.72400	81894
9.72800	83541
9.73200	85664
9.73600	87952
9.74000	89983
9.74400	91391
9.74800	92019
9.75200	91960
9.75600	91455
9.76000	90823
9.76400	90297
9.76800	90051
9.77200	90209
9.77600	90761
9.78000	91606
9.78400	92502
9.78800	93135
9.79200	93252
9.79600	92851
9.80000	92220
9.80400	91813
9.80800	92087
9.81200	93206
9.81600	95017
9.82000	97147
9.82400	99084
9.82800	100424
9.83200	100989
9.83600	100798
9.84000	99989
9.84400	98743
9.84800	97268
9.85200	95771
9.85600	94464
9.86000	93541
9.86400	93189
9.86800	93570
9.87200	94767
9.87600	96688
9.88000	99020
9.88400	101246
9.88800	102719
9.89200	103007
9.89600	102004
9.90000	99996
9.90400	97613
9.90800	95478
9.91200	94073
9.91600	93585
9.92000	93820
9.92400	94437
9.92800	95332
9.93200	96957
9.93600	100484
9.94000	108254
9.94400	129145
9.94800	188758
9.95200	314386
9.95600	495524
9.96000	689123
9.96400	861728
9.96800	1000617
9.97200	1102998
9.97600	1169942
9.98000	1204540
9.98400	1211579
9.98800	1196269
9.99200	1162860
9.99600	1114064
10.00000	1051387
10.00400	975980
10.00800	890159
10.01200	798515
10.01600	706522
10.02000	619056
10.02400	540074
10.02800	471775
10.03200	414398
10.03600	366908
10.04000	327483
10.04400	294142
10.04800	265321
10.05200	240509
10.05600	220350
10.06000	206075
10.06400	198767
10.06800	198349
10.07200	203043
10.07600	209738
10.08000	214797
10.08400	215422
10.08800	210437
10.09200	200328
10.09600	186895
10.10000	172319
10.10400	158494
10.10800	146802
10.11200	138119
10.11600	133043
10.12000	131935
10.12400	134636
10.12800	140311
10.13200	147484
10.13600	154303
10.14000	159073
10.14400	160675
10.14800	158790
10.15200	153810
10.15600	146546
10.16000	138015
10.16400	129222
10.16800	120981
10.17200	113880
10.17600	108260
10.18000	104168
10.18400	101342
10.18800	99319
10.19200	97592
10.19600	95756
10.20000	93682
10.20400	91626
10.20800	90139
10.21200	89843
10.21600	91089
10.22000	93705
10.22400	96972
10.22800	99909
10.23200	101641
10.23600	101738
10.24000	100410
10.24400	98318
10.24800	96295
10.25200	95065
10.25600	94978
10.26000	95955
10.26400	97553
10.26800	99069
10.27200	99851
10.27600	99631
10.28000	98472
10.28400	96716
10.28800	94815
10.29200	93081
10.29600	91580
10.30000	90212
10.30400	88851
10.30800	87441
10.31200	85980
10.31600	84537
10.32000	83227
10.32400	82050
10.32800	80948
10.33200	79855
10.33600	78706
10.34000	77549
10.34400	76459
10.34800	75466
10.35200	74677
10.35600	74256
10.36000	74299
10.36400	74792
10.36800	75652
10.37200	76721
10.37600	77822
10.38000	78774
10.38400	79453
10.38800	79750
10.39200	79591
10.39600	79054
10.40000	78314
10.40400	77564
10.40800	76942
10.41200	76498
10.41600	76258
10.42000	76233
10.42400	76446
10.42800	76926
10.43200	77657
10.43600	78609
10.44000	79656
10.44400	80583
10.44800	81144
10.45200	81084
10.45600	80283
10.46000	78790
10.46400	76785
10.46800	74521
10.47200	72235
10.47600	70086
10.48000	68121
10.48400	66396
10.48800	64931
10.49200	63718
10.49600	62758
10.50000	62073
10.50400	61682
10.50800	61523
10.51200	61489
10.51600	61462
10.52000	61344
10.52400	61098
10.52800	60713
10.53200	60227
10.53600	59695
10.54000	59153
10.54400	58645
10.54800	58214
10.55200	57840
10.55600	57484
10.56000	57154
10.56400	56869
10.56800	56607
10.57200	56336
10.57600	56101
10.58000	55977
10.58400	56058
10.58800	56431
10.59200	57224
10.59600	58488
10.60000	60079
10.60400	61741
10.60800	63139
10.61200	64001
10.61600	64185
10.62000	63697
10.62400	62677
10.62800	61331
10.63200	59873
10.63600	58493
10.64000	57268
10.64400	56221
10.64800	55376
10.65200	54718
10.65600	54221
10.66000	53854
10.66400	53586
10.66800	53404
10.67200	53298
10.67600	53229
10.68000	53202
10.68400	53208
10.68800	53227
10.69200	53246
10.69600	53201
10.70000	53074
10.70400	52900
10.70800	52690
10.71200	52473
10.71600	52282
10.72000	52139
10.72400	52055
10.72800	52008
10.73200	51973
10.73600	51898
10.74000	51746
10.74400	51569
10.74800	51406
10.75200	51225
10.75600	51049
10.76000	50885
10.76400	50772
10.76800	50722
10.77200	50689
10.77600	50682
10.78000	50671
10.78400	50643
10.78800	50624
10.79200	50610
10.79600	50610
10.80000	50624
10.80400	50641
10.80800	50657
10.81200	50655
10.81600	50641
10.82000	50595
10.82400	50533
10.82800	50471
10.83200	50400
10.83600	50330
10.84000	50248
10.84400	50164
10.84800	50089
10.85200	50001
10.85600	49920
10.86000	49850
10.86400	49797
10.86800	49789
10.87200	49807
10.87600	49847
10.88000	49914
10.88400	49989
10.88800	50064
10.89200	50125
10.89600	50126
10.90000	50082
10.90400	50039
10.90800	49983
10.91200	49905
10.91600	49838
10.92000	49774
10.92400	49681
10.92800	49595
10.93200	49541
10.93600	49505
10.94000	49468
10.94400	49450
10.94800	49454
10.95200	49448
10.95600	49451
10.96000	49481
10.96400	49520
10.96800	49559
10.97200	49580
10.97600	49601
10.98000	49622
10.98400	49623
10.98800	49605
10.99200	49567
10.99600	49525
11.00000	49453
11.00400	49357
11.00800	49274
11.01200	49201
11.01600	49144
11.02000	49124
11.02400	49115
11.02800	49082
11.03200	49048
11.03600	49040
11.04000	49034
11.04400	49051
11.04800	49068
11.05200	49085
11.05600	49105
11.06000	49104
11.06400	49116
11.06800	49124
11.07200	49121
11.07600	49119
11.08000	49115
11.08400	49109
11.08800	49122
11.09200	49147
11.09600	49171
11.10000	49194
11.10400	49201
11.10800	49200
11.11200	49220
11.11600	49273
11.12000	49329
11.12400	49380
11.12800	49447
11.13200	49525
11.13600	49570
11.14000	49611
11.14400	49675
11.14800	49708
11.15200	49725
11.15600	49716
11.16000	49682
11.16400	49627
11.16800	49557
11.17200	49495
11.17600	49412
11.18000	49346
11.18400	49297
11.18800	49248
11.19200	49212
11.19600	49199
11.20000	49205
11.20400	49223
11.20800	49231
11.21200	49211
11.21600	49172
11.22000	49128
11.22400	49087
11.22800	49039
11.23200	48989
11.23600	48960
11.24000	48938
11.24400	48909
11.24800	48893
11.25200	48882
11.25600	48888
11.26000	48892
11.26400	48892
11.26800	48890
11.27200	48897
11.27600	48905
11.28000	48919
11.28400	48962
11.28800	49010
11.29200	49027
11.29600	49036
11.30000	49061
11.30400	49078
11.30800	49094
11.31200	49098
11.31600	49111
11.32000	49147
11.32400	49158
11.32800	49145
11.33200	49152
11.33600	49142
11.34000	49129
11.34400	49139
11.34800	49150
11.35200	49134
11.35600	49120
11.36000	49131
11.36400	49130
11.36800	49128
11.37200	49128
11.37600	49129
11.38000	49162
11.38400	49232
11.38800	49335
11.39200	49487
11.39600	49715
11.40000	50046
11.40400	50510
11.40800	51129
11.41200	51876
11.41600	52713
11.42000	53585
11.42400	54418
11.42800	55153
11.43200	55681
11.43600	55898
11.44000	55736
11.44400	55177
11.44800	54270
11.45200	53074
11.45600	51678
11.46000	50206
11.46400	48797
11.46800	47582
11.47200	46616
11.47600	45947
11.48000	45568
11.48400	45438
11.48800	45523
11.49200	45757
11.49600	46094
11.50000	46488
11.50400	46896
11.50800	47267
11.51200	47576
11.51600	47845
11.52000	48098
11.52400	48322
11.52800	48546
11.53200	48798
11.53600	49093
11.54000	49442
11.54400	49879
11.54800	50437
11.55200	51131
11.55600	51991
11.56000	53013
11.56400	54167
11.56800	55415
11.57200	56633
11.57600	57708
11.58000	58589
11.58400	59161
11.58800	59350
11.59200	59124
11.59600	58486
11.60000	57442
11.60400	56015
11.60800	54305
11.61200	52447
11.61600	50556
11.62000	48715
11.62400	47020
11.62800	45575
11.63200	44432
11.63600	43599
11.64000	43085
11.64400	42878
11.64800	42904
11.65200	43125
11.65600	43522
11.66000	44028
11.66400	44580
11.66800	45105
11.67200	45589
11.67600	46017
11.68000	46371
11.68400	46646
11.68800	46855
11.69200	47025
11.69600	47158
11.70000	47276
11.70400	47407
11.70800	47528
11.71200	47646
11.71600	47766
11.72000	47861
11.72400	47938
11.72800	48026
11.73200	48130
11.73600	48204
11.74000	48258
11.74400	48341
11.74800	48428
11.75200	48537
11.75600	48673
11.76000	48805
11.76400	48942
11.76800	49070
11.77200	49154
11.77600	49195
11.78000	49190
11.78400	49096
11.78800	48926
11.79200	48733
11.79600	48529
11.80000	48324
11.80400	48141
11.80800	47994
11.81200	47884
11.81600	47826
11.82000	47809
11.82400	47815
11.82800	47874
11.83200	47952
11.83600	48011
11.84000	48085
11.84400	48143
11.84800	48191
11.85200	48242
11.85600	48275
11.86000	48305
11.86400	48335
11.86800	48384
11.87200	48407
11.87600	48405
11.88000	48422
11.88400	48424
11.88800	48426
11.89200	48461
11.89600	48502
11.90000	48535
11.90400	48548
11.90800	48534
11.91200	48534
11.91600	48549
11.92000	48548
11.92400	48552
11.92800	48547
11.93200	48512
11.93600	48484
11.94000	48486
11.94400	48485
11.94800	48474
11.95200	48451
11.95600	48434
